scope,threshold,gate,status,values
symbol-2-fold-4,2,throughputRatioMin,FAIL,"{""baseline"": 57, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-2-fold-4,2,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.7017543859649122, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-2-fold-4,5,precision1RatioMin,PASS,"{""baseline"": 0.85, ""candidate"": 0.85, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-2-fold-4,5,precision2RatioMin,PASS,"{""baseline"": 0.775, ""candidate"": 0.775, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-2-fold-4,5,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 22, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 22, ""operator"": "">="", ""status"": ""PASS""}"
symbol-2-fold-4,5,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 9, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 9, ""operator"": "">="", ""status"": ""PASS""}"
symbol-2-fold-4,5,adverseMeanRatioMax,FAIL,"{""baseline"": 1.8136326242107337, ""candidate"": 1.8136326242107337, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-2-fold-4,5,adverseES95RatioMax,PASS,"{""baseline"": 8.953823953823953, ""candidate"": 8.953823953823953, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-2-fold-4,5,throughputRatioMin,PASS,"{""baseline"": 57, ""candidate"": 57, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-2-fold-4,5,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7017543859649122, ""baseline"": 0.7017543859649122, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-2-fold-4,10,precision1RatioMin,PASS,"{""baseline"": 0.85, ""candidate"": 0.85, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-2-fold-4,10,precision2RatioMin,PASS,"{""baseline"": 0.775, ""candidate"": 0.775, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-2-fold-4,10,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 22, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 22, ""operator"": "">="", ""status"": ""PASS""}"
symbol-2-fold-4,10,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 9, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 9, ""operator"": "">="", ""status"": ""PASS""}"
symbol-2-fold-4,10,adverseMeanRatioMax,FAIL,"{""baseline"": 1.8136326242107337, ""candidate"": 1.8136326242107337, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-2-fold-4,10,adverseES95RatioMax,PASS,"{""baseline"": 8.953823953823953, ""candidate"": 8.953823953823953, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-2-fold-4,10,throughputRatioMin,PASS,"{""baseline"": 57, ""candidate"": 57, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-2-fold-4,10,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7017543859649122, ""baseline"": 0.7017543859649122, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-3-fold-1,1,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.8, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-3-fold-1,1,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.6, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-3-fold-1,1,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-3-fold-1,1,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-3-fold-1,1,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 1.5305505213289927, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-3-fold-1,1,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 2.626970227670755, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-3-fold-1,1,throughputRatioMin,FAIL,"{""baseline"": 11, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-3-fold-1,1,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.45454545454545453, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-3-fold-1,2,precision1RatioMin,FAIL,"{""baseline"": 0.8, ""candidate"": 0.6666666666666666, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 0.8333333333333333, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-3-fold-1,2,precision2RatioMin,PASS,"{""baseline"": 0.6, ""candidate"": 0.6666666666666666, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.1111111111111112, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-1,2,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-3-fold-1,2,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-3-fold-1,2,adverseMeanRatioMax,PASS,"{""baseline"": 1.5305505213289927, ""candidate"": 1.2423603600909698, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 0.8117081682558349, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-1,2,adverseES95RatioMax,PASS,"{""baseline"": 2.626970227670755, ""candidate"": 2.1933387489845635, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 0.8349309504467899, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-1,2,throughputRatioMin,FAIL,"{""baseline"": 11, ""candidate"": 4, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.36363636363636365, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-3-fold-1,2,absoluteStrictLabelCoverageGapMax,FAIL,"{""acceptedCoverage"": 0.75, ""baseline"": 0.45454545454545453, ""candidate"": 0.29545454545454547, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""FAIL""}"
symbol-3-fold-1,5,precision1RatioMin,PASS,"{""baseline"": 0.8, ""candidate"": 0.8, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-1,5,precision2RatioMin,PASS,"{""baseline"": 0.6, ""candidate"": 0.6, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-1,5,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-3-fold-1,5,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-3-fold-1,5,adverseMeanRatioMax,FAIL,"{""baseline"": 1.5305505213289927, ""candidate"": 1.5305505213289927, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-3-fold-1,5,adverseES95RatioMax,PASS,"{""baseline"": 2.626970227670755, ""candidate"": 2.626970227670755, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-1,5,throughputRatioMin,PASS,"{""baseline"": 11, ""candidate"": 11, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-1,5,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.45454545454545453, ""baseline"": 0.45454545454545453, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-3-fold-1,10,precision1RatioMin,PASS,"{""baseline"": 0.8, ""candidate"": 0.8, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-1,10,precision2RatioMin,PASS,"{""baseline"": 0.6, ""candidate"": 0.6, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-1,10,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-3-fold-1,10,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-3-fold-1,10,adverseMeanRatioMax,FAIL,"{""baseline"": 1.5305505213289927, ""candidate"": 1.5305505213289927, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-3-fold-1,10,adverseES95RatioMax,PASS,"{""baseline"": 2.626970227670755, ""candidate"": 2.626970227670755, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-1,10,throughputRatioMin,PASS,"{""baseline"": 11, ""candidate"": 11, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-1,10,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.45454545454545453, ""baseline"": 0.45454545454545453, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-3-fold-2,1,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.8333333333333334, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-3-fold-2,1,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.75, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-3-fold-2,1,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 5, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-3-fold-2,1,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 3, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-3-fold-2,1,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 2.0189725837885604, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-3-fold-2,1,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 9.345794392523366, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-3-fold-2,1,throughputRatioMin,FAIL,"{""baseline"": 21, ""candidate"": 2, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.09523809523809523, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-3-fold-2,1,absoluteStrictLabelCoverageGapMax,FAIL,"{""acceptedCoverage"": 0.0, ""baseline"": 0.5714285714285714, ""candidate"": 0.5714285714285714, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""FAIL""}"
symbol-3-fold-2,2,precision1RatioMin,PASS,"{""baseline"": 0.8333333333333334, ""candidate"": 1.0, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.2, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-2,2,precision2RatioMin,PASS,"{""baseline"": 0.75, ""candidate"": 0.75, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-2,2,winnerRetention3Min,FAIL,"{""candidate"": 0.2, ""denominator"": 5, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 1, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-3-fold-2,2,winnerRetention5Min,FAIL,"{""candidate"": 0.3333333333333333, ""denominator"": 3, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 1, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-3-fold-2,2,adverseMeanRatioMax,PASS,"{""baseline"": 2.0189725837885604, ""candidate"": 1.0132583559913226, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 0.5018683087265922, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-2,2,adverseES95RatioMax,PASS,"{""baseline"": 9.345794392523366, ""candidate"": 2.777777777777779, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 0.2972222222222223, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-2,2,throughputRatioMin,FAIL,"{""baseline"": 21, ""candidate"": 9, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.42857142857142855, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-3-fold-2,2,absoluteStrictLabelCoverageGapMax,FAIL,"{""acceptedCoverage"": 0.4444444444444444, ""baseline"": 0.5714285714285714, ""candidate"": 0.12698412698412698, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""FAIL""}"
symbol-3-fold-2,5,precision1RatioMin,PASS,"{""baseline"": 0.8333333333333334, ""candidate"": 0.8333333333333334, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-2,5,precision2RatioMin,PASS,"{""baseline"": 0.75, ""candidate"": 0.75, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-2,5,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 5, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 5, ""operator"": "">="", ""status"": ""PASS""}"
symbol-3-fold-2,5,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 3, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 3, ""operator"": "">="", ""status"": ""PASS""}"
symbol-3-fold-2,5,adverseMeanRatioMax,FAIL,"{""baseline"": 2.0189725837885604, ""candidate"": 2.0189725837885604, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-3-fold-2,5,adverseES95RatioMax,PASS,"{""baseline"": 9.345794392523366, ""candidate"": 9.345794392523366, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-2,5,throughputRatioMin,PASS,"{""baseline"": 21, ""candidate"": 21, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-2,5,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.5714285714285714, ""baseline"": 0.5714285714285714, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-3-fold-2,10,precision1RatioMin,PASS,"{""baseline"": 0.8333333333333334, ""candidate"": 0.8333333333333334, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-2,10,precision2RatioMin,PASS,"{""baseline"": 0.75, ""candidate"": 0.75, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-2,10,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 5, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 5, ""operator"": "">="", ""status"": ""PASS""}"
symbol-3-fold-2,10,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 3, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 3, ""operator"": "">="", ""status"": ""PASS""}"
symbol-3-fold-2,10,adverseMeanRatioMax,FAIL,"{""baseline"": 2.0189725837885604, ""candidate"": 2.0189725837885604, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-3-fold-2,10,adverseES95RatioMax,PASS,"{""baseline"": 9.345794392523366, ""candidate"": 9.345794392523366, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-2,10,throughputRatioMin,PASS,"{""baseline"": 21, ""candidate"": 21, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-3-fold-2,10,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.5714285714285714, ""baseline"": 0.5714285714285714, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-3-fold-3,1,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.8709677419354839, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-3-fold-3,1,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.7419354838709677, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-3-fold-3,1,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 17, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-3-fold-3,1,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 10, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-3-fold-3,1,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 2.0183336075554723, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-3-fold-3,1,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 9.739855613642018, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
