opportunity,session,selectionTime,path,reason,gateMask,rows,remainingActive,missingRegular,fullSessionEvaluable,terminalAuctionObserved,nearMorningEnd,nearAfternoonEnd,crossesLunch
2025-07-18|175A0,2025-07-18,13:30,MULTI_SWING_CHOP,,NONE,113,115,3,True,True,False,False,False
2025-07-18|23380,2025-07-18,13:30,PULLBACK_RECOVERY,,NONE,51,115,65,True,True,False,False,False
2025-07-18|23880,2025-07-18,11:00,MULTI_SWING_CHOP,,NONE,129,205,78,True,True,True,False,True
2025-07-18|27210,2025-07-18,10:30,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,157,235,80,True,True,False,False,True
2025-07-18|278A0,2025-07-18,11:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,146,175,30,True,True,True,False,False
2025-07-18|31890,2025-07-18,09:30,MULTI_SWING_CHOP,,NONE,214,295,82,True,True,False,False,True
2025-07-18|32480,2025-07-18,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE|ROWS_LT20,3,85,82,False,False,False,False,False
2025-07-18|334A0,2025-07-18,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,7,85,79,True,True,False,False,False
2025-07-18|34940,2025-07-18,10:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,61,235,175,True,True,False,False,True
2025-07-18|36720,2025-07-18,13:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,70,145,76,True,True,False,False,False
2025-07-18|37470,2025-07-18,10:00,MULTI_SWING_CHOP,,NONE,261,265,6,True,True,False,False,True
2025-07-18|39050,2025-07-18,09:30,MULTI_SWING_CHOP,,NONE,297,295,0,True,True,False,False,True
2025-07-18|43890,2025-07-18,10:00,DIRECT_CONTINUATION,,NONE,21,265,245,True,True,False,False,True
2025-07-18|44500,2025-07-18,10:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,183,265,84,True,True,False,False,True
2025-07-18|47600,2025-07-18,09:30,MULTI_SWING_CHOP,,NONE,185,295,111,True,True,False,False,True
2025-07-18|48890,2025-07-18,11:00,MULTI_SWING_CHOP,,NONE,207,205,0,True,True,True,False,True
2025-07-18|48910,2025-07-18,13:00,MULTI_SWING_CHOP,,NONE,123,145,23,True,True,False,False,False
2025-07-18|50780,2025-07-18,14:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,14,55,42,True,True,False,False,False
2025-07-18|54230,2025-07-18,14:30,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,56,55,0,True,True,False,False,False
2025-07-18|55710,2025-07-18,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,4,25,22,True,True,False,True,False
2025-07-18|55970,2025-07-18,13:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,89,115,27,True,True,False,False,False
2025-07-18|62980,2025-07-18,14:00,PULLBACK_RECOVERY,,NONE,81,85,5,True,True,False,False,False
2025-07-18|65210,2025-07-18,10:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,121,235,116,True,True,False,False,True
2025-07-18|65740,2025-07-18,09:30,MULTI_SWING_CHOP,,NONE,147,295,150,True,True,False,False,True
2025-07-18|66200,2025-07-18,11:00,MULTI_SWING_CHOP,,NONE,189,205,18,True,True,True,False,True
2025-07-18|67210,2025-07-18,11:30,MULTI_SWING_CHOP,,NONE,175,175,1,True,True,True,False,False
2025-07-18|67860,2025-07-18,10:30,MULTI_SWING_CHOP,,NONE,120,235,116,True,True,False,False,True
2025-07-18|68400,2025-07-18,11:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,11,175,165,True,True,True,False,False
2025-07-18|68620,2025-07-18,09:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,44,295,252,True,True,False,False,True
2025-07-18|68670,2025-07-18,10:00,DIRECT_CONTINUATION,,NONE,32,265,235,True,True,False,False,True
2025-07-18|74220,2025-07-18,11:30,MULTI_SWING_CHOP,,NONE,157,175,19,True,True,True,False,False
2025-07-18|76940,2025-07-18,14:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,80,85,6,True,True,False,False,False
2025-07-18|78780,2025-07-18,13:00,MULTI_SWING_CHOP,,NONE,64,145,82,True,True,False,False,False
2025-07-18|80450,2025-07-18,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE|ROWS_LT20|REMAINING_LT30,1,25,24,False,False,False,True,False
2025-07-18|82090,2025-07-18,11:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,95,205,112,True,True,True,False,True
2025-07-18|87460,2025-07-18,11:30,MULTI_SWING_CHOP,,NONE,172,175,4,True,True,True,False,False
2025-07-22|14310,2025-07-22,14:00,MULTI_SWING_CHOP,,NONE,86,85,0,True,True,False,False,False
2025-07-22|23880,2025-07-22,11:30,MULTI_SWING_CHOP,,NONE,95,175,81,True,True,True,False,False
2025-07-22|265A0,2025-07-22,10:30,MULTI_SWING_CHOP,,NONE,236,235,1,True,True,False,False,True
2025-07-22|31890,2025-07-22,13:00,MULTI_SWING_CHOP,,NONE,95,145,51,True,True,False,False,False
2025-07-22|319A0,2025-07-22,13:30,PERSISTENT_WEAKNESS,,NONE,92,115,24,True,True,False,False,False
2025-07-22|33500,2025-07-22,09:30,MULTI_SWING_CHOP,,NONE,297,295,0,True,True,False,False,True
2025-07-22|34770,2025-07-22,10:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,17,235,220,True,True,False,False,True
2025-07-22|34950,2025-07-22,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,2,25,24,True,True,False,True,False
2025-07-22|36450,2025-07-22,10:30,PULLBACK_RECOVERY,,NONE,110,235,127,True,True,False,False,True
2025-07-22|36960,2025-07-22,10:00,CONSOLIDATION_BREAKOUT,,NONE,243,265,24,True,True,False,False,True
2025-07-22|373A0,2025-07-22,11:00,PULLBACK_RECOVERY,,NONE,114,205,92,True,True,True,False,True
2025-07-22|37440,2025-07-22,13:00,PULLBACK_RECOVERY,,NONE,85,145,61,True,True,False,False,False
2025-07-22|37790,2025-07-22,14:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,19,55,37,True,True,False,False,False
2025-07-22|39970,2025-07-22,10:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE|ROWS_LT20,4,235,231,False,False,False,False,True
2025-07-22|40560,2025-07-22,11:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,17,205,190,True,True,True,False,True
2025-07-22|41750,2025-07-22,11:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,63,205,144,True,True,True,False,True
2025-07-22|44120,2025-07-22,09:30,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,157,295,139,True,True,False,False,True
2025-07-22|53800,2025-07-22,10:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,76,265,191,True,True,False,False,True
2025-07-22|57210,2025-07-22,09:30,MULTI_SWING_CHOP,,NONE,289,295,8,True,True,False,False,True
2025-07-22|61380,2025-07-22,13:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,8,115,108,True,True,False,False,False
2025-07-22|65730,2025-07-22,10:00,MULTI_SWING_CHOP,,NONE,241,265,26,True,True,False,False,True
2025-07-22|67210,2025-07-22,11:00,MULTI_SWING_CHOP,,NONE,204,205,3,True,True,True,False,True
2025-07-22|69550,2025-07-22,10:00,MULTI_SWING_CHOP,,NONE,254,265,13,True,True,False,False,True
2025-07-22|70640,2025-07-22,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,3,85,83,True,True,False,False,False
2025-07-22|71380,2025-07-22,13:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,79,115,37,True,True,False,False,False
2025-07-22|78090,2025-07-22,11:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,48,205,159,True,True,True,False,True
2025-07-22|79850,2025-07-22,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,13,85,73,True,True,False,False,False
2025-07-22|87980,2025-07-22,09:30,MULTI_SWING_CHOP,,NONE,201,295,96,True,True,False,False,True
2025-07-22|88940,2025-07-22,11:30,PULLBACK_RECOVERY,,NONE,97,175,79,True,True,True,False,False
2025-07-22|93420,2025-07-22,13:00,MULTI_SWING_CHOP,,NONE,101,145,45,True,True,False,False,False
2025-07-22|94230,2025-07-22,11:30,MULTI_SWING_CHOP,,NONE,152,175,24,True,True,True,False,False
2025-07-22|98780,2025-07-22,09:30,MULTI_SWING_CHOP,,NONE,282,295,15,True,True,False,False,True
2025-07-23|194A0,2025-07-23,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,1,25,25,True,True,False,True,False
2025-07-23|20550,2025-07-23,13:00,PULLBACK_RECOVERY,,NONE,89,145,57,True,True,False,False,False
2025-07-23|265A0,2025-07-23,10:30,MULTI_SWING_CHOP,,NONE,223,235,14,True,True,False,False,True
2025-07-23|27000,2025-07-23,09:30,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,218,295,79,True,True,False,False,True
2025-07-23|27210,2025-07-23,09:30,MULTI_SWING_CHOP,,NONE,204,295,93,True,True,False,False,True
2025-07-23|27430,2025-07-23,10:00,MULTI_SWING_CHOP,,NONE,233,265,34,True,True,False,False,True
2025-07-23|31890,2025-07-23,13:00,MULTI_SWING_CHOP,,NONE,134,145,12,True,True,False,False,False
2025-07-23|32710,2025-07-23,13:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,102,115,14,True,True,False,False,False
2025-07-23|33060,2025-07-23,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,4,25,22,True,True,False,True,False
2025-07-23|38030,2025-07-23,11:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,73,175,103,True,True,True,False,False
2025-07-23|40600,2025-07-23,10:30,PULLBACK_RECOVERY,,NONE,38,235,198,True,True,False,False,True
2025-07-23|41750,2025-07-23,11:30,MULTI_SWING_CHOP,,NONE,111,175,65,True,True,True,False,False
2025-07-23|45930,2025-07-23,14:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,86,85,0,True,True,False,False,False
2025-07-23|47600,2025-07-23,10:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,82,265,184,True,True,False,False,True
2025-07-23|53800,2025-07-23,10:00,PULLBACK_RECOVERY,,NONE,63,265,204,True,True,False,False,True
2025-07-23|55270,2025-07-23,10:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,85,265,182,True,True,False,False,True
2025-07-23|60160,2025-07-23,11:00,PULLBACK_RECOVERY,,NONE,168,205,39,True,True,True,False,True
2025-07-23|62650,2025-07-23,14:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE|ROWS_LT20,4,55,51,False,False,False,False,False
2025-07-23|64920,2025-07-23,11:00,PULLBACK_RECOVERY,,NONE,66,205,141,True,True,True,False,True
2025-07-23|65740,2025-07-23,09:30,PULLBACK_RECOVERY,,NONE,89,295,208,True,True,False,False,True
2025-07-23|67310,2025-07-23,13:30,MULTI_SWING_CHOP,,NONE,114,115,2,True,True,False,False,False
2025-07-23|68140,2025-07-23,13:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,103,115,13,True,True,False,False,False
2025-07-23|72380,2025-07-23,10:30,MULTI_SWING_CHOP,,NONE,200,235,37,True,True,False,False,True
2025-07-23|72560,2025-07-23,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,REMAINING_LT30,26,25,0,True,True,False,True,False
2025-07-23|74220,2025-07-23,10:00,MULTI_SWING_CHOP,,NONE,232,265,35,True,True,False,False,True
2025-07-23|78780,2025-07-23,10:30,PULLBACK_RECOVERY,,NONE,53,235,184,True,True,False,False,True
2025-07-23|79460,2025-07-23,09:30,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,134,295,163,True,True,False,False,True
2025-07-23|82540,2025-07-23,13:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,78,145,68,True,True,False,False,False
2025-07-23|87460,2025-07-23,09:30,MULTI_SWING_CHOP,,NONE,295,295,2,True,True,False,False,True
2025-07-23|91680,2025-07-23,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,REMAINING_LT30,24,25,2,True,True,False,True,False
2025-07-23|94250,2025-07-23,14:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,39,55,17,True,True,False,False,False
2025-07-23|98540,2025-07-23,13:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,134,145,12,True,True,False,False,False
2025-07-23|98780,2025-07-23,14:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,76,85,10,True,True,False,False,False
2025-07-24|23340,2025-07-24,10:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,174,235,63,True,True,False,False,True
2025-07-24|23380,2025-07-24,09:30,MULTI_SWING_CHOP,,NONE,247,295,50,True,True,False,False,True
2025-07-24|281A0,2025-07-24,10:00,MULTI_SWING_CHOP,,NONE,260,265,7,True,True,False,False,True
2025-07-24|29360,2025-07-24,10:30,MULTI_SWING_CHOP,,NONE,201,235,36,True,True,False,False,True
2025-07-24|29370,2025-07-24,10:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,39,265,227,True,True,False,False,True
2025-07-24|30700,2025-07-24,11:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,93,205,113,True,True,True,False,True
2025-07-24|31370,2025-07-24,11:30,MULTI_SWING_CHOP,,NONE,175,175,1,True,True,True,False,False
2025-07-24|338A0,2025-07-24,13:30,MULTI_SWING_CHOP,,NONE,114,115,2,True,True,False,False,False
2025-07-24|34770,2025-07-24,10:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE|ROWS_LT20,17,235,218,False,False,False,False,True
2025-07-24|36080,2025-07-24,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,REMAINING_LT30,25,25,1,True,True,False,True,False
2025-07-24|37530,2025-07-24,09:30,PULLBACK_RECOVERY,,NONE,152,295,145,True,True,False,False,True
2025-07-24|39130,2025-07-24,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,REMAINING_LT30,20,25,6,True,True,False,True,False
2025-07-24|40600,2025-07-24,13:30,PERSISTENT_WEAKNESS,,NONE,20,115,96,True,True,False,False,False
2025-07-24|41750,2025-07-24,14:30,PULLBACK_RECOVERY,,NONE,37,55,19,True,True,False,False,False
2025-07-24|42400,2025-07-24,10:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,42,265,224,True,True,False,False,True
2025-07-24|43930,2025-07-24,14:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,44,55,12,True,True,False,False,False
2025-07-24|44450,2025-07-24,09:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,30,295,267,True,True,False,False,True
2025-07-24|45820,2025-07-24,13:00,MULTI_SWING_CHOP,,NONE,108,145,38,True,True,False,False,False
2025-07-24|49350,2025-07-24,11:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,200,205,7,True,True,True,False,True
2025-07-24|51360,2025-07-24,13:00,PERSISTENT_WEAKNESS,,NONE,92,145,54,True,True,False,False,False
2025-07-24|53800,2025-07-24,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,11,85,75,True,True,False,False,False
2025-07-24|55780,2025-07-24,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,7,25,19,True,True,False,True,False
2025-07-24|59520,2025-07-24,11:30,MULTI_SWING_CHOP,,NONE,136,175,40,True,True,True,False,False
2025-07-24|65730,2025-07-24,11:30,MULTI_SWING_CHOP,,NONE,112,175,64,True,True,True,False,False
2025-07-24|67210,2025-07-24,10:30,MULTI_SWING_CHOP,,NONE,220,235,17,True,True,False,False,True
2025-07-24|67760,2025-07-24,13:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,15,115,101,True,True,False,False,False
2025-07-24|69550,2025-07-24,10:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,171,265,96,True,True,False,False,True
2025-07-24|72560,2025-07-24,13:00,MULTI_SWING_CHOP,,NONE,124,145,22,True,True,False,False,False
2025-07-24|74220,2025-07-24,11:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,114,175,62,True,True,True,False,False
2025-07-24|77090,2025-07-24,11:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,25,205,182,True,True,True,False,True
2025-07-24|77770,2025-07-24,13:30,MULTI_SWING_CHOP,,NONE,105,115,11,True,True,False,False,False
2025-07-24|79010,2025-07-24,10:30,PULLBACK_RECOVERY,,NONE,55,235,181,True,True,False,False,True
2025-07-24|87460,2025-07-24,09:30,MULTI_SWING_CHOP,,NONE,262,295,35,True,True,False,False,True
2025-07-24|93420,2025-07-24,09:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,48,295,249,True,True,False,False,True
2025-07-24|94250,2025-07-24,13:00,PULLBACK_RECOVERY,,NONE,91,145,55,True,True,False,False,False
2025-07-24|98540,2025-07-24,11:30,MULTI_SWING_CHOP,,NONE,159,175,17,True,True,True,False,False
2025-07-25|137A0,2025-07-25,10:00,PULLBACK_RECOVERY,,NONE,94,265,172,True,True,False,False,True
2025-07-25|13820,2025-07-25,10:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,13,235,223,True,True,False,False,True
2025-07-25|23420,2025-07-25,09:30,MULTI_SWING_CHOP,,NONE,181,295,116,True,True,False,False,True
2025-07-25|265A0,2025-07-25,11:30,MULTI_SWING_CHOP,,NONE,165,175,11,True,True,True,False,False
2025-07-25|281A0,2025-07-25,10:00,MULTI_SWING_CHOP,,NONE,240,265,27,True,True,False,False,True
2025-07-25|28760,2025-07-25,13:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,2,145,144,True,True,False,False,False
2025-07-25|290A0,2025-07-25,14:30,PERSISTENT_WEAKNESS,,NONE,56,55,0,True,True,False,False,False
2025-07-25|31370,2025-07-25,09:30,MULTI_SWING_CHOP,,NONE,261,295,36,True,True,False,False,True
2025-07-25|33060,2025-07-25,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,2,25,24,True,True,False,True,False
2025-07-25|34090,2025-07-25,14:00,DIRECT_CONTINUATION,,NONE,54,85,32,True,True,False,False,False
2025-07-25|34360,2025-07-25,10:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,267,265,0,True,True,False,False,True
2025-07-25|37870,2025-07-25,14:30,MULTI_SWING_CHOP,,NONE,44,55,12,True,True,False,False,False
2025-07-25|38030,2025-07-25,10:30,MULTI_SWING_CHOP,,NONE,132,235,104,True,True,False,False,True
2025-07-25|39130,2025-07-25,10:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,94,265,173,True,True,False,False,True
2025-07-25|39880,2025-07-25,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,4,25,22,True,True,False,True,False
2025-07-25|41680,2025-07-25,13:30,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,94,115,22,True,True,False,False,False
2025-07-25|41750,2025-07-25,09:30,MULTI_SWING_CHOP,,NONE,219,295,78,True,True,False,False,True
2025-07-25|42560,2025-07-25,11:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,11,205,195,True,True,True,False,True
2025-07-25|44620,2025-07-25,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,REMAINING_LT30,21,25,5,True,True,False,True,False
2025-07-25|48330,2025-07-25,13:30,MULTI_SWING_CHOP,,NONE,71,115,45,True,True,False,False,False
2025-07-25|49350,2025-07-25,13:30,MULTI_SWING_CHOP,,NONE,115,115,1,True,True,False,False,False
2025-07-25|53440,2025-07-25,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,REMAINING_LT30,26,25,0,True,True,False,True,False
2025-07-25|57210,2025-07-25,13:00,MULTI_SWING_CHOP,,NONE,135,145,11,True,True,False,False,False
2025-07-25|60850,2025-07-25,09:30,PULLBACK_RECOVERY,,NONE,83,295,214,True,True,False,False,True
2025-07-25|67230,2025-07-25,11:00,MULTI_SWING_CHOP,,NONE,207,205,0,True,True,True,False,True
2025-07-25|67310,2025-07-25,10:30,MULTI_SWING_CHOP,,NONE,237,235,0,True,True,False,False,True
2025-07-25|70620,2025-07-25,11:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE|ROWS_LT20,8,205,197,False,False,True,False,True
2025-07-25|70670,2025-07-25,10:00,MULTI_SWING_CHOP,,NONE,220,265,47,True,True,False,False,True
2025-07-25|75000,2025-07-25,11:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,4,175,172,True,True,True,False,False
2025-07-25|76430,2025-07-25,14:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE|ROWS_LT20,8,55,47,False,False,False,False,False
2025-07-25|76940,2025-07-25,09:30,MULTI_SWING_CHOP,,NONE,162,295,135,True,True,False,False,True
2025-07-25|78780,2025-07-25,11:30,PULLBACK_RECOVERY,,NONE,27,175,149,True,True,True,False,False
2025-07-25|78860,2025-07-25,10:30,MULTI_SWING_CHOP,,NONE,130,235,107,True,True,False,False,True
2025-07-25|79460,2025-07-25,14:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,36,85,50,True,True,False,False,False
2025-07-25|93440,2025-07-25,11:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE|ROWS_LT20,8,175,167,False,False,True,False,False
2025-07-25|96970,2025-07-25,11:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,207,205,0,True,True,True,False,True
2025-07-28|143A0,2025-07-28,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,7,85,79,True,True,False,False,False
2025-07-28|21340,2025-07-28,11:00,MULTI_SWING_CHOP,,NONE,206,205,1,True,True,True,False,True
2025-07-28|22160,2025-07-28,14:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,56,85,30,True,True,False,False,False
2025-07-28|245A0,2025-07-28,13:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE|ROWS_LT20,9,115,106,False,False,False,False,False
2025-07-28|261A0,2025-07-28,11:30,PERSISTENT_WEAKNESS,,NONE,124,175,52,True,True,True,False,False
2025-07-28|281A0,2025-07-28,11:30,MULTI_SWING_CHOP,,NONE,157,175,19,True,True,True,False,False
2025-07-28|319A0,2025-07-28,09:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,154,295,142,True,True,False,False,True
2025-07-28|33410,2025-07-28,10:30,PULLBACK_RECOVERY,,NONE,156,235,81,True,True,False,False,True
2025-07-28|338A0,2025-07-28,10:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,228,265,39,True,True,False,False,True
2025-07-28|37190,2025-07-28,11:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,45,175,131,True,True,True,False,False
2025-07-28|37870,2025-07-28,10:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,65,265,201,True,True,False,False,True
2025-07-28|38030,2025-07-28,09:30,MULTI_SWING_CHOP,,NONE,237,295,60,True,True,False,False,True
2025-07-28|387A0,2025-07-28,10:00,MULTI_SWING_CHOP,,NONE,257,265,10,True,True,False,False,True
2025-07-28|39940,2025-07-28,09:30,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,292,295,5,True,True,False,False,True
2025-07-28|40560,2025-07-28,10:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,94,235,142,True,True,False,False,True
2025-07-28|41760,2025-07-28,14:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,41,55,15,True,True,False,False,False
2025-07-28|42630,2025-07-28,13:30,MULTI_SWING_CHOP,,NONE,114,115,2,True,True,False,False,False
2025-07-28|45920,2025-07-28,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,REMAINING_LT30,26,25,0,True,True,False,True,False
2025-07-28|46730,2025-07-28,09:30,MULTI_SWING_CHOP,,NONE,134,295,163,True,True,False,False,True
2025-07-28|47840,2025-07-28,11:30,PERSISTENT_WEAKNESS,,NONE,176,175,0,True,True,True,False,False
2025-07-28|48390,2025-07-28,14:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,44,55,12,True,True,False,False,False
2025-07-28|48880,2025-07-28,13:00,MULTI_SWING_CHOP,,NONE,143,145,3,True,True,False,False,False
2025-07-28|49350,2025-07-28,09:30,MULTI_SWING_CHOP,,NONE,131,295,166,True,True,False,False,True
2025-07-28|51250,2025-07-28,13:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,3,115,113,True,True,False,False,False
2025-07-28|64030,2025-07-28,13:00,PULLBACK_RECOVERY,,NONE,47,145,99,True,True,False,False,False
2025-07-28|64840,2025-07-28,13:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,4,115,112,True,True,False,False,False
2025-07-28|65740,2025-07-28,10:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,17,265,249,True,True,False,False,True
2025-07-28|67210,2025-07-28,14:00,PULLBACK_RECOVERY,,NONE,45,85,41,True,True,False,False,False
2025-07-28|67310,2025-07-28,11:00,MULTI_SWING_CHOP,,NONE,187,205,20,True,True,True,False,True
2025-07-28|69470,2025-07-28,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,15,85,71,True,True,False,False,False
